book,lex,sp,vs,vt,ctyp,ptyp,gloss
verse,ו,conj,,,,,and
verse,נערה,subs,,,,,girl
verse,ל,prep,,,InfC,VP,to
verse,בוא,verb,qal,infc,,,come
verse,אל,prep,,,,PP,to
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,אחשׁורושׁ,nmpr,,,,,Ahasuerus
verse,מן,prep,,,Ellp,PP,from
verse,קץ,subs,,,,,end
verse,היה,verb,qal,infc,InfC,VP,be
verse,ל,prep,,,,PP,to
verse,כ,prep,,,,PP,as
verse,דת,subs,,,,,orders
verse,ה,art,,,,,the
verse,אשׁה,subs,,,,,woman
verse,שׁנים,subs,,,,NP,two
verse,עשׂר,subs,,,,,-teen
verse,חדשׁ,subs,,,,,month
verse,ו,conj,,,Ptcp,CP,and
verse,ב,prep,,,,PP,in
verse,זה,prde,,,,,this
verse,ה,art,,,,NP,the
verse,נערה,subs,,,,,girl
verse,בוא,verb,qal,ptca,,VP,come
verse,אל,prep,,,,PP,to
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,כי,conj,,,xYqX,CP,that
verse,כן,advb,,,,AdvP,thus
verse,מלא,verb,qal,impf,,VP,be full
verse,יום,subs,,,,NP,day
verse,מרוקים,subs,,,,,massage
verse,שׁשׁ,subs,,,Ellp,NP,six
verse,חדשׁ,subs,,,,,month
verse,ב,prep,,,,PP,in
verse,שׁמן,subs,,,,,oil
verse,ה,art,,,,,the
verse,מר,subs,,,,,myrrh
verse,ו,conj,,,Ellp,CP,and
verse,שׁשׁ,subs,,,,NP,six
verse,חדשׁ,subs,,,,,month
verse,ב,prep,,,,PP,in
verse,ה,art,,,,,the
verse,בשׂם,subs,,,,,balsam-tree
verse,ו,conj,,,,,and
verse,ב,prep,,,,,in
verse,תמרוק,subs,,,,,massage
verse,ה,art,,,,,the
verse,אשׁה,subs,,,,,woman
verse,את,prep,,,xYq0,PP,<object marker>
verse,כל,subs,,,,,whole
verse,אשׁר,conj,,,xYq0,CP,<relative>
verse,אמר,verb,qal,impf,,VP,say
verse,נתן,verb,nif,impf,xYq0,VP,give
verse,ל,prep,,,,PP,to
verse,ל,prep,,,InfC,VP,to
verse,בוא,verb,qal,infc,,,come
verse,עם,prep,,,,PP,with
verse,מן,prep,,,,PP,from
verse,בית,subs,,,,,house
verse,ה,art,,,,,the
verse,אשׁה,subs,,,,,woman
verse,עד,prep,,,,PP,unto
verse,בית,subs,,,,,house
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,ב,prep,,,Ptcp,PP,in
verse,ה,art,,,,,the
verse,ערב,subs,,,,,evening
verse,היא,prps,,,,PPrP,she
verse,בוא,verb,qal,ptca,,VP,come
verse,ו,conj,,,Ptcp,CP,and
verse,ב,prep,,,,PP,in
verse,ה,art,,,,,the
verse,בקר,subs,,,,,morning
verse,היא,prps,,,,PPrP,she
verse,שׁוב,verb,qal,ptca,,VP,return
verse,אל,prep,,,,PP,to
verse,בית,subs,,,,,house
verse,ה,art,,,,,the
verse,אשׁה,subs,,,,,woman
verse,שׁני,adjv,,,,,second
verse,אל,prep,,,,PP,to
verse,יד,subs,,,,,hand
verse,שׁעשׁגז,nmpr,,,,,Shaashgaz
verse,סריס,subs,,,,,official
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,שׁמר,verb,qal,ptca,,,keep
verse,ה,art,,,,,the
verse,פלגשׁ,subs,,,,,concubine
verse,לא,nega,,,xYq0,NegP,not
verse,בוא,verb,qal,impf,,VP,come
verse,עוד,subs,,,,AdvP,duration
verse,אל,prep,,,,PP,to
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,כי,conj,,,xQtX,CP,that
verse,אם,conj,,,,,if
verse,חפץ,verb,qal,perf,,VP,desire
verse,ב,prep,,,,PP,in
verse,ה,art,,,,NP,the
verse,מלך,subs,,,,,king
verse,ו,conj,,,WQt0,CP,and
verse,קרא,verb,nif,perf,,VP,call
verse,ב,prep,,,,PP,in
verse,שׁם,subs,,,,,name
verse,ו,conj,,,WxQ0,CP,and
verse,ב,prep,,,InfC,VP,in
verse,נגע,verb,hif,infc,,,touch
verse,תור,subs,,,,NP,turn
verse,אסתר,nmpr,,,,,Esther
verse,בת,subs,,,,,daughter
verse,אביחיל,nmpr,,,,,Abihail
verse,דוד,subs,,,,,beloved one
verse,מרדכי,nmpr,,,,,Mordecai
verse,אשׁר,conj,,,xQt0,CP,<relative>
verse,לקח,verb,qal,perf,,VP,take
verse,ל,prep,,,,PP,to
verse,ל,prep,,,,PP,to
verse,בת,subs,,,,,daughter
verse,ל,prep,,,InfC,VP,to
verse,בוא,verb,qal,infc,,,come
verse,אל,prep,,,,PP,to
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,לא,nega,,,WxQ0,NegP,not
verse,בקשׁ,verb,piel,perf,,VP,seek
verse,דבר,subs,,,,NP,word
verse,כי,conj,,,Ellp,CP,that
verse,אם,conj,,,,,if
verse,את,prep,,,xYqX,CP,<object marker>
verse,אשׁר,conj,,,,,<relative>
verse,אמר,verb,qal,impf,,VP,say
verse,הגי,nmpr,,,,PrNP,Hegai
verse,סריס,subs,,,,,official
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,שׁמר,verb,qal,ptca,,,keep
verse,ה,art,,,,,the
verse,אשׁה,subs,,,,,woman
verse,ו,conj,,,WayX,CP,and
verse,היה,verb,qal,wayq,,VP,be
verse,אסתר,nmpr,,,,PrNP,Esther
verse,נשׂא,verb,qal,ptca,,VP,lift
verse,חן,subs,,,,NP,grace
verse,ב,prep,,,,PP,in
verse,עין,subs,,,,,eye
verse,כל,subs,,,,,whole
verse,ראה,verb,qal,ptca,,,see
verse,ו,conj,,,WayX,CP,and
verse,לקח,verb,nif,wayq,,VP,take
verse,אסתר,nmpr,,,,PrNP,Esther
verse,אל,prep,,,,PP,to
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,אחשׁורושׁ,nmpr,,,,,Ahasuerus
verse,אל,prep,,,,PP,to
verse,בית,subs,,,,,house
verse,מלכות,subs,,,,,kingship
verse,ב,prep,,,,PP,in
verse,ה,art,,,,,the
verse,חדשׁ,subs,,,,,month
verse,ה,art,,,,,the
verse,עשׂירי,adjv,,,,,tenth
verse,ב,prep,,,,PP,in
verse,שׁנה,subs,,,,,year
verse,שׁבע,subs,,,,,seven
verse,ל,prep,,,,,to
verse,מלכות,subs,,,,,kingship
verse,הוא,prps,,,NmCl,PPrP,he
verse,חדשׁ,subs,,,,NP,month
verse,טבת,nmpr,,,,,Tebeth
verse,ו,conj,,,WayX,CP,and
verse,אהב,verb,qal,wayq,,VP,love
verse,ה,art,,,,NP,the
verse,מלך,subs,,,,,king
verse,את,prep,,,,PP,<object marker>
verse,אסתר,nmpr,,,,,Esther
verse,מן,prep,,,,PP,from
verse,כל,subs,,,,,whole
verse,ה,art,,,,,the
verse,אשׁה,subs,,,,,woman
verse,ו,conj,,,Way0,CP,and
verse,נשׂא,verb,qal,wayq,,VP,lift
verse,חן,subs,,,,NP,grace
verse,ו,conj,,,,,and
verse,חסד,subs,,,,,loyalty
verse,ל,prep,,,,PP,to
verse,פנה,subs,,,,,face
verse,מן,prep,,,,PP,from
verse,כל,subs,,,,,whole
verse,ה,art,,,,,the
verse,בתולה,subs,,,,,virgin
verse,ו,conj,,,Way0,CP,and
verse,שׂים,verb,qal,wayq,,VP,put
verse,כתר,subs,,,,NP,headdress
verse,מלכות,subs,,,,,kingship
verse,ב,prep,,,,PP,in
verse,ראשׁ,subs,,,,,head
verse,ו,conj,,,Way0,CP,and
verse,מלך,verb,hif,wayq,,VP,be king
verse,תחת,subs,,,,PP,under part
verse,ושׁתי,nmpr,,,,,Vashti
verse,ו,conj,,,WayX,CP,and
verse,עשׂה,verb,qal,wayq,,VP,make
verse,ה,art,,,,NP,the
verse,מלך,subs,,,,,king
verse,משׁתה,subs,,,,NP,drinking
verse,גדול,adjv,,,,,great
verse,ל,prep,,,,PP,to
verse,כל,subs,,,,,whole
verse,שׂר,subs,,,,,chief
verse,ו,conj,,,,,and
verse,עבד,subs,,,,,servant
verse,את,prep,,,,NP,<object marker>
verse,משׁתה,subs,,,,,drinking
verse,אסתר,nmpr,,,,,Esther
verse,ו,conj,,,WxQ0,CP,and
verse,הנחה,subs,,,,NP,release
verse,ל,prep,,,,PP,to
verse,ה,art,,,,,the
verse,מדינה,subs,,,,,district
verse,עשׂה,verb,qal,perf,,VP,make
verse,ו,conj,,,Way0,CP,and
verse,נתן,verb,qal,wayq,,VP,give
verse,משׂאת,subs,,,,NP,lifting up
verse,כ,prep,,,,PP,as
verse,יד,subs,,,,,hand
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,ו,conj,,,CPen,CP,and
verse,ב,prep,,,,VP,in
verse,קבץ,verb,nif,infc,,,collect
verse,בתולה,subs,,,,NP,virgin
verse,שׁני,adjv,,,,AdvP,second
verse,ו,conj,,,Ptcp,CP,and
verse,מרדכי,nmpr,,,,PrNP,Mordecai
verse,ישׁב,verb,qal,ptca,,VP,sit
verse,ב,prep,,,,PP,in
verse,שׁער,subs,,,,,gate
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,ב,prep,,,xQtX,PP,in
verse,ה,art,,,,,the
verse,יום,subs,,,,,day
verse,ה,art,,,,,the
verse,הם,prps,,,,,they
verse,קצף,verb,qal,perf,,VP,be angry
verse,בגתן,nmpr,,,,PrNP,Bigthana
verse,ו,conj,,,,,and
verse,תרשׁ,nmpr,,,,,Teresh
verse,שׁנים,subs,,,,,two
verse,סריס,subs,,,,,official
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,מן,prep,,,,,from
verse,שׁמר,verb,qal,ptca,,,keep
verse,ה,art,,,,,the
verse,סף,subs,,,,,threshold
verse,אין,subs,,,Ptcp,NegP,<NEG>
verse,אסתר,nmpr,,,,PrNP,Esther
verse,נגד,verb,hif,ptca,,VP,report
verse,מולדת,subs,,,,NP,offspring
verse,ו,conj,,,,,and
verse,את,prep,,,,,<object marker>
verse,עם,subs,,,,,people
verse,כ,prep,,,xQtX,CP,as
verse,אשׁר,conj,,,,,<relative>
verse,צוה,verb,piel,perf,,VP,command
verse,על,prep,,,,PP,upon
verse,מרדכי,nmpr,,,,PrNP,Mordecai
verse,ו,conj,,,Ptcp,CP,and
verse,את,prep,,,,PP,<object marker>
verse,מאמר,subs,,,,,word
verse,מרדכי,nmpr,,,,,Mordecai
verse,אסתר,nmpr,,,,PrNP,Esther
verse,עשׂה,verb,qal,ptca,,VP,make
verse,כ,prep,,,xQt0,CP,as
verse,אשׁר,conj,,,,,<relative>
verse,היה,verb,qal,perf,,VP,be
verse,ב,prep,,,,PP,in
verse,אמנה,subs,,,,,care
verse,את,prep,,,,,together with
verse,ו,conj,,,Ptcp,CP,and
verse,מרדכי,nmpr,,,,PrNP,Mordecai
verse,ישׁב,verb,qal,ptca,,VP,sit
verse,ב,prep,,,,PP,in
verse,שׁער,subs,,,,,gate
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,ו,conj,,,Way0,CP,and
verse,בקשׁ,verb,piel,wayq,,VP,seek
verse,ל,prep,,,InfC,VP,to
verse,שׁלח,verb,qal,infc,,,send
verse,יד,subs,,,,NP,hand
verse,ב,prep,,,,PP,in
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,אחשׁורושׁ,nmpr,,,,,Ahasuerus
verse,ו,conj,,,WayX,CP,and
verse,ידע,verb,nif,wayq,,VP,know
verse,ה,art,,,,NP,the
verse,דבר,subs,,,,,word
verse,ל,prep,,,,PP,to
verse,מרדכי,nmpr,,,,,Mordecai
verse,ו,conj,,,Way0,CP,and
verse,נגד,verb,hif,wayq,,VP,report
verse,ל,prep,,,,PP,to
verse,אסתר,nmpr,,,,,Esther
verse,ה,art,,,,,the
verse,מלכה,subs,,,,,queen
verse,ו,conj,,,WayX,CP,and
verse,אמר,verb,qal,wayq,,VP,say
verse,אסתר,nmpr,,,,PrNP,Esther
verse,ל,prep,,,,PP,to
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,ב,prep,,,,PP,in
verse,שׁם,subs,,,,,name
verse,מרדכי,nmpr,,,,,Mordecai
verse,ו,conj,,,WayX,CP,and
verse,בקשׁ,verb,pual,wayq,,VP,seek
verse,ה,art,,,,NP,the
verse,דבר,subs,,,,,word
verse,ו,conj,,,Way0,CP,and
verse,מצא,verb,nif,wayq,,VP,find
verse,ו,conj,,,WayX,CP,and
verse,תלה,verb,nif,wayq,,VP,hang
verse,שׁנים,subs,,,,NP,two
verse,על,prep,,,,PP,upon
verse,עץ,subs,,,,,tree
verse,ו,conj,,,Way0,CP,and
verse,כתב,verb,nif,wayq,,VP,write
verse,ב,prep,,,,PP,in
verse,ספר,subs,,,,,letter
verse,דבר,subs,,,,,word
verse,ה,art,,,,,the
verse,יום,subs,,,,,day
verse,ל,prep,,,,PP,to
verse,פנה,subs,,,,,face
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,אחר,subs,,,xQtX,PP,after
verse,ה,art,,,,,the
verse,דבר,subs,,,,,word
verse,ה,art,,,,,the
verse,אלה,prde,,,,,these
verse,גדל,verb,piel,perf,,VP,be strong
verse,ה,art,,,,NP,the
verse,מלך,subs,,,,,king
verse,אחשׁורושׁ,nmpr,,,,,Ahasuerus
verse,את,prep,,,,PP,<object marker>
verse,המן,nmpr,,,,,Haman
verse,בן,subs,,,,,son
verse,המדתא,nmpr,,,,,Hammedatha
verse,ה,art,,,,,the
verse,אגגי,adjv,,,,,Agagite
verse,ו,conj,,,Way0,CP,and
verse,נשׂא,verb,piel,wayq,,VP,lift
verse,ו,conj,,,Way0,CP,and
verse,שׂים,verb,qal,wayq,,VP,put
verse,את,prep,,,,PP,<object marker>
verse,כסא,subs,,,,,seat
verse,מן,prep,,,,PP,from
verse,על,prep,,,,,upon
verse,כל,subs,,,,,whole
verse,ה,art,,,,,the
verse,שׂר,subs,,,,,chief
verse,אשׁר,conj,,,NmCl,CP,<relative>
verse,את,prep,,,,PP,together with
verse,ו,conj,,,Ptcp,CP,and
verse,כל,subs,,,,NP,whole
verse,עבד,subs,,,,,servant
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,אשׁר,conj,,,NmCl,CP,<relative>
verse,ב,prep,,,,PP,in
verse,שׁער,subs,,,,,gate
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,כרע,verb,qal,ptca,Ptcp,VP,kneel
verse,ו,conj,,,Ptcp,CP,and
verse,חוה,verb,hsht,ptca,,VP,bow down
verse,ל,prep,,,,PP,to
verse,המן,nmpr,,,,,Haman
verse,כי,conj,,,xQtX,CP,that
verse,כן,advb,,,,AdvP,thus
verse,צוה,verb,piel,perf,,VP,command
verse,ל,prep,,,,PP,to
verse,ה,art,,,,NP,the
verse,מלך,subs,,,,,king
verse,ו,conj,,,WXYq,CP,and
verse,מרדכי,nmpr,,,,PrNP,Mordecai
verse,לא,nega,,,,NegP,not
verse,כרע,verb,qal,impf,,VP,kneel
verse,ו,conj,,,WxY0,CP,and
verse,לא,nega,,,,NegP,not
verse,חוה,verb,hsht,impf,,VP,bow down
verse,ו,conj,,,WayX,CP,and
verse,אמר,verb,qal,wayq,,VP,say
verse,עבד,subs,,,,NP,servant
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,אשׁר,conj,,,NmCl,CP,<relative>
verse,ב,prep,,,,PP,in
verse,שׁער,subs,,,,,gate
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,ל,prep,,,WayX,PP,to
verse,מרדכי,nmpr,,,,,Mordecai
verse,ו,conj,,,Way0,CP,and
verse,היה,verb,qal,wayq,,VP,be
verse,כ,prep,,,InfC,VP,as
verse,אמר,verb,qal,infc,,,say
verse,אל,prep,,,,PP,to
verse,יום,subs,,,,NP,day
verse,ו,conj,,,,,and
verse,יום,subs,,,,,day
verse,ו,conj,,,WxQ0,CP,and
verse,לא,nega,,,,NegP,not
verse,שׁמע,verb,qal,perf,,VP,hear
verse,אל,prep,,,,PP,to
verse,ו,conj,,,Way0,CP,and
verse,נגד,verb,hif,wayq,,VP,report
verse,ל,prep,,,,PP,to
verse,המן,nmpr,,,,,Haman
verse,ל,prep,,,InfC,VP,to
verse,ראה,verb,qal,infc,,,see
verse,ה,inrg,,,xYqX,InrP,<interrogative>
verse,עמד,verb,qal,impf,,VP,stand
verse,דבר,subs,,,,NP,word
verse,מרדכי,nmpr,,,,,Mordecai
verse,כי,conj,,,xQt0,CP,that
verse,נגד,verb,hif,perf,,VP,report
verse,ל,prep,,,,PP,to
verse,אשׁר,conj,,,AjCl,CP,<relative>
verse,הוא,prps,,,,PPrP,he
verse,יהודי,adjv,,,,AdjP,Jewish
verse,ו,conj,,,WayX,CP,and
verse,ראה,verb,qal,wayq,,VP,see
verse,המן,nmpr,,,,PrNP,Haman
verse,כי,conj,,,Ptcp,CP,that
verse,אין,subs,,,,NegP,<NEG>
verse,מרדכי,nmpr,,,,PrNP,Mordecai
verse,כרע,verb,qal,ptca,,VP,kneel
verse,ו,conj,,,Ptcp,CP,and
verse,חוה,verb,hsht,ptca,,VP,bow down
verse,ל,prep,,,,PP,to
verse,ו,conj,,,WayX,CP,and
verse,מלא,verb,nif,wayq,,VP,be full
verse,המן,nmpr,,,,PrNP,Haman
verse,חמה,subs,,,,NP,heat
verse,ו,conj,,,Way0,CP,and
verse,בזה,verb,qal,wayq,,VP,despise
verse,ב,prep,,,,PP,in
verse,עין,subs,,,,,eye
verse,ל,prep,,,InfC,VP,to
verse,שׁלח,verb,qal,infc,,,send
verse,יד,subs,,,,NP,hand
verse,ב,prep,,,,PP,in
verse,מרדכי,nmpr,,,,,Mordecai
verse,ל,prep,,,,,to
verse,בד,subs,,,,,"linen, part, stave"
verse,כי,conj,,,xQt0,CP,that
verse,נגד,verb,hif,perf,,VP,report
verse,ל,prep,,,,PP,to
verse,את,prep,,,,PP,<object marker>
verse,עם,subs,,,,,people
verse,מרדכי,nmpr,,,,,Mordecai
verse,ו,conj,,,WayX,CP,and
verse,בקשׁ,verb,piel,wayq,,VP,seek
verse,המן,nmpr,,,,PrNP,Haman
verse,ל,prep,,,InfC,VP,to
verse,שׁמד,verb,hif,infc,,,destroy
verse,את,prep,,,,PP,<object marker>
verse,כל,subs,,,,,whole
verse,ה,art,,,,,the
verse,יהודי,adjv,,,,,Jewish
verse,אשׁר,conj,,,NmCl,CP,<relative>
verse,ב,prep,,,,PP,in
verse,כל,subs,,,,,whole
verse,מלכות,subs,,,,,kingship
verse,אחשׁורושׁ,nmpr,,,,,Ahasuerus
verse,עם,subs,,,InfC,PP,people
verse,מרדכי,nmpr,,,,,Mordecai
verse,ב,prep,,,xQt0,PP,in
verse,ה,art,,,,,the
verse,חדשׁ,subs,,,,,month
verse,ה,art,,,,,the
verse,ראשׁון,adjv,,,,,first
verse,ב,prep,,,,PP,in
verse,שׁנה,subs,,,,,year
verse,שׁנים,subs,,,,,two
verse,עשׂרה,subs,,,,,-teen
verse,ל,prep,,,,,to
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,אחשׁורושׁ,nmpr,,,,,Ahasuerus
verse,נפל,verb,hif,perf,,VP,fall
verse,פור,subs,,,,NP,lot
verse,ל,prep,,,,PP,to
verse,פנה,subs,,,,,face
verse,המן,nmpr,,,,,Haman
verse,מן,prep,,,,PP,from
verse,יום,subs,,,,,day
verse,ל,prep,,,,,to
verse,יום,subs,,,,,day
verse,ו,conj,,,,,and
verse,מן,prep,,,,,from
verse,חדשׁ,subs,,,,,month
verse,ל,prep,,,,,to
verse,חדשׁ,subs,,,,,month
verse,שׁנים,subs,,,,,two
verse,עשׂר,subs,,,,,-teen
verse,הוא,prps,,,NmCl,PPrP,he
verse,חדשׁ,subs,,,,NP,month
verse,ניסן,nmpr,,,,,Nissan
verse,הוא,prps,,,NmCl,PPrP,he
verse,ה,art,,,,NP,the
verse,גורל,subs,,,,,lot
verse,הוא,prps,,,NmCl,PPrP,he
verse,חדשׁ,subs,,,,NP,month
verse,אדר,nmpr,,,,,Adar
verse,ו,conj,,,WayX,CP,and
verse,אמר,verb,qal,wayq,,VP,say
verse,המן,nmpr,,,,PrNP,Haman
verse,ל,prep,,,,PP,to
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,אחשׁורושׁ,nmpr,,,,,Ahasuerus
verse,ו,conj,,,WayX,CP,and
verse,סור,verb,hif,wayq,,VP,turn aside
verse,ה,art,,,,NP,the
verse,מלך,subs,,,,,king
verse,את,prep,,,,PP,<object marker>
verse,טבעת,subs,,,,,sealing ring
verse,מן,prep,,,,PP,from
verse,על,prep,,,,,upon
verse,יד,subs,,,,,hand
verse,ו,conj,,,Way0,CP,and
verse,נתן,verb,qal,wayq,,VP,give
verse,ל,prep,,,,PP,to
verse,המן,nmpr,,,,,Haman
verse,בן,subs,,,,,son
verse,המדתא,nmpr,,,,,Hammedatha
verse,ה,art,,,,,the
verse,אגגי,adjv,,,,,Agagite
verse,צרר,verb,qal,ptca,Ptcp,VP,be hostile
verse,ה,art,,,,NP,the
verse,יהודי,adjv,,,,,Jewish
verse,ו,conj,,,WayX,CP,and
verse,אמר,verb,qal,wayq,,VP,say
verse,ה,art,,,,NP,the
verse,מלך,subs,,,,,king
verse,ל,prep,,,,PP,to
verse,המן,nmpr,,,,,Haman
verse,ו,conj,,,WayX,CP,and
verse,קרא,verb,nif,wayq,,VP,call
verse,ספר,subs,,,,NP,scribe
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,ב,prep,,,,PP,in
verse,ה,art,,,,,the
verse,חדשׁ,subs,,,,,month
verse,ה,art,,,,,the
verse,ראשׁון,adjv,,,,,first
verse,ב,prep,,,,PP,in
verse,שׁלשׁ,subs,,,,,three
verse,עשׂר,subs,,,,,-teen
verse,יום,subs,,,,,day
verse,ב,prep,,,,,in
verse,ו,conj,,,Way0,CP,and
verse,כתב,verb,nif,wayq,,VP,write
verse,כ,prep,,,,PP,as
verse,כל,subs,,,,,whole
verse,אשׁר,conj,,,xQtX,CP,<relative>
verse,צוה,verb,piel,perf,,VP,command
verse,המן,nmpr,,,,PrNP,Haman
verse,אל,prep,,,Way0,PP,to
verse,אחשׁדרפן,subs,,,,,satrap
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,ו,conj,,,,,and
verse,אל,prep,,,,,to
verse,ה,art,,,,,the
verse,פחה,subs,,,,,governor
verse,אשׁר,conj,,,NmCl,CP,<relative>
verse,על,prep,,,,PP,upon
verse,מדינה,subs,,,,,district
verse,ו,conj,,,,,and
verse,מדינה,subs,,,,,district
verse,ו,conj,,,Way0,PP,and
verse,אל,prep,,,,,to
verse,שׂר,subs,,,,,chief
verse,עם,subs,,,,,people
verse,ו,conj,,,,,and
verse,עם,subs,,,,,people
verse,מדינה,subs,,,Ellp,NP,district
verse,ו,conj,,,,,and
verse,מדינה,subs,,,,,district
verse,כ,prep,,,,,as
verse,כתב,subs,,,,,writing
verse,ו,conj,,,Ellp,CP,and
verse,עם,subs,,,,NP,people
verse,ו,conj,,,,,and
verse,עם,subs,,,,,people
verse,כ,prep,,,,,as
verse,לשׁון,subs,,,,,tongue
verse,ב,prep,,,AjCl,PP,in
verse,שׁם,subs,,,,,name
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,אחשׁורושׁ,nmpr,,,,,Ahasuerus
verse,כתב,verb,nif,ptca,,AdjP,write
verse,ו,conj,,,Ptcp,CP,and
verse,חתם,verb,nif,ptca,,VP,seal
verse,ב,prep,,,,PP,in
verse,טבעת,subs,,,,,sealing ring
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,ה,art,,,XQtl,NP,the
verse,רוץ,verb,qal,ptca,,,run
verse,יצא,verb,qal,perf,,VP,go out
verse,דחף,verb,qal,ptcp,Ptcp,VP,hurry
verse,ב,prep,,,,PP,in
verse,דבר,subs,,,,,word
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,ו,conj,,,WXQt,CP,and
verse,ה,art,,,,NP,the
verse,דת,subs,,,,,orders
verse,נתן,verb,nif,perf,,VP,give
verse,ב,prep,,,,PP,in
verse,שׁושׁן,nmpr,,,,,Susa
verse,ה,art,,,,,the
verse,בירה,subs,,,,,citadel
verse,ו,conj,,,WXQt,CP,and
verse,ה,art,,,,NP,the
verse,מלך,subs,,,,,king
verse,ו,conj,,,,,and
verse,המן,nmpr,,,,,Haman
verse,ישׁב,verb,qal,perf,,VP,sit
verse,ל,prep,,,InfC,VP,to
verse,שׁתה,verb,qal,infc,,,drink
verse,ו,conj,,,WXQt,CP,and
verse,ה,art,,,,NP,the
verse,עיר,subs,,,,,town
verse,שׁושׁן,nmpr,,,,,Susa
verse,בוך,verb,nif,perf,,VP,confuse
verse,ו,conj,,,WXQt,CP,and
verse,מרדכי,nmpr,,,,PrNP,Mordecai
verse,ידע,verb,qal,perf,,VP,know
verse,את,prep,,,,PP,<object marker>
verse,כל,subs,,,,,whole
verse,אשׁר,conj,,,xQt0,CP,<relative>
verse,עשׂה,verb,nif,perf,,VP,make
verse,ו,conj,,,WayX,CP,and
verse,קרע,verb,qal,wayq,,VP,tear
verse,מרדכי,nmpr,,,,PrNP,Mordecai
verse,את,prep,,,,PP,<object marker>
verse,בגד,subs,,,,,garment
verse,ו,conj,,,Way0,CP,and
verse,לבשׁ,verb,qal,wayq,,VP,clothe
verse,שׂק,subs,,,,NP,sack
verse,ו,conj,,,,,and
verse,אפר,subs,,,,,dust
verse,ו,conj,,,Way0,CP,and
verse,יצא,verb,qal,wayq,,VP,go out
verse,ב,prep,,,,PP,in
verse,תוך,subs,,,,,midst
verse,ה,art,,,,,the
verse,עיר,subs,,,,,town
verse,ו,conj,,,Way0,CP,and
verse,זעק,verb,qal,wayq,,VP,cry
verse,זעקה,subs,,,,NP,cry
verse,גדול,adjv,,,,,great
verse,ו,conj,,,,,and
verse,מר,adjv,,,,,bitter
verse,ו,conj,,,Way0,CP,and
verse,בוא,verb,qal,wayq,,VP,come
verse,עד,prep,,,,PP,unto
verse,ל,prep,,,,,to
verse,פנה,subs,,,,,face
verse,שׁער,subs,,,,,gate
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,כי,conj,,,NmCl,CP,that
verse,אין,subs,,,,NegP,<NEG>
verse,ל,prep,,,InfC,VP,to
verse,בוא,verb,qal,infc,,,come
verse,אל,prep,,,,PP,to
verse,שׁער,subs,,,,,gate
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,ב,prep,,,,PP,in
verse,לבושׁ,subs,,,,,clothing
verse,שׂק,subs,,,,,sack
verse,ו,conj,,,NmCl,CP,and
verse,ב,prep,,,,PP,in
verse,כל,subs,,,,,whole
verse,מדינה,subs,,,,,district
verse,ו,conj,,,,,and
verse,מדינה,subs,,,,,district
verse,מקום,subs,,,,,place
verse,אשׁר,conj,,,Ptcp,CP,<relative>
verse,דבר,subs,,,,NP,word
verse,ה,art,,,,,the
verse,מלך,subs,,,,,king
verse,ו,conj,,,,,and
verse,דת,subs,,,,,orders
verse,נגע,verb,hif,ptca,,VP,touch
verse,אבל,subs,,,NmCl,NP,mourning rites
verse,גדול,adjv,,,,,great
verse,ל,prep,,,,PP,to
verse,ה,art,,,,,the
verse,יהודי,adjv,,,,,Jewish
verse,ו,conj,,,Ellp,CP,and
verse,צום,subs,,,,NP,fasting
verse,ו,conj,,,,,and
verse,בכי,subs,,,,,weeping
verse,ו,conj,,,,,and
verse,מספד,subs,,,,,wailing
verse,שׂק,subs,,,XYqt,NP,sack
verse,ו,conj,,,,,and
verse,אפר,subs,,,,,dust
verse,יצע,verb,hof,impf,,VP,spread out
